Beastbreaker of Bala Ged	SAME	Both texts describe the exact same game mechanics: a Level up cost of {2}{G}, the restriction that it can only be activated as a sorcery, a base power/toughness of 4/4 at levels 1-3, and a power/tough
Behemoth Sledge	SAME	Both texts grant the exact same static bonuses (+2/+2, trample, and lifelink) to the equipped creature with the same equip cost. The only difference is the order in which the keywords 'trample' and 'l
Behold the Beyond	SAME	Both texts describe the exact same sequence of events: discarding the hand, searching the library for three specific cards, moving those cards to the hand, and shuffling the library. The differences (
Beetleform Mage	SAME	The only difference is the mana cost notation ({G}{U} vs GU), which is a formatting change, not a functional one. The effect (+2/+2 and flying until end of turn), the restriction (once each turn), and
Behemoth's Herald	SAME	The only difference between the two texts is the placement of the word 'then' before 'shuffle'. In Magic: The Gathering rules, the sequence of actions in a single sentence separated by commas is the '
Belligerent Sliver	SAME	The text in TEXT A explicitly defines the ability as 'This creature can't be blocked except by two or more creatures.' TEXT B uses the keyword 'menace' and provides the exact same definition in its (1
Belligerent Whiptail	SAME	The two texts describe the exact same game mechanic. The differences are purely stylistic and templating updates: 'enters under your control' vs 'you control enters' (same condition), 'Belligerent Whp
Bellowing Tanglewurm	SAME	The only difference between the two texts is a typo in TEXT A ('initimidate' vs 'intimidate'). Ignoring spelling errors as per the instruction to ignore irrelevant formatting/typographical issues, the
Benalish Commander	SAME	The functional difference between 'put a token onto the battlefield' (Text A) and 'create a token' (Text B) is purely templating and does not change the game mechanics. Similarly, the parenthetical S 
Belltower Sphinx	SAME	The core function of the ability is identical in both texts. Both trigger on damage dealt to the creature, target the controller of the damage source, and require that controller to move a number of '
Bequeathal	SAME	The phrase 'put into a graveyard' in TEXT A and 'dies' in TEXT B refer to the exact same game event for creatures. 'Dies' is simply the current templated shorthand for 'is put into a graveyard from a'
Beseech the Queen	SAME	The two texts describe identical game mechanics. The only differences are minor punctuation (the comma before 'then shuffle' in TEXT B) and the phrasing 'put it into your hand, then shuffle' versus '…
Bifurcate	SAME	Both texts describe the exact same game effect: searching the library for a permanent card matching the name of a target nontoken creature, putting it onto the battlefield, and shuffling. The only non
Biomass Mutation	SAME	The functional outcome of both texts is identical: the power and toughness of the specified creatures are set to X/X for the duration of the turn. The difference between 'become' and 'have base' is a 
Birthing Pod	SAME	The two texts describe identical game mechanics. The differences are purely cosmetic or templating updates: 'mana value' vs 'converted mana cost' (same meaning), 'put that card onto the battlefield' (
Black Market	SAME	The functional difference between 'precombat main phase' and 'first main phase' is non-existent in this context, as the first main phase is the precombat main phase. All other elements (triggering on 
Blasphemous Act	SAME	The only difference between the two texts is the phrasing of the cost reduction: 'costs 1 less' (TEXT A) versus 'costs {1} less' (TEXT B). In Magic: The Gathering rules, '1' and '{1}' are functionally
Bladewing the Risen	SAME	The only difference between the two texts is the name of the card itself ('Bladewing the Risen' vs 'Bladewing'). In Magic: The Gathering rules, a card's ability text referring to itself by its full or
Blast of Genius	SAME	The only difference between the texts is the target of the damage: TEXT A specifies 'that creature or player' while TEXT B specifies 'that permanent or player'. In the context of the card's effect, 'B
Blighted Fen	SAME	The functional differences between the two texts are purely cosmetic or due to templating updates, not actual game mechanics changes. 1. The mana symbol '{1}' in TEXT A is functionally identical to '{
Blighted Gorge	SAME	The functional difference between adding {1} (one colorless mana) and adding {C} (one colorless mana) is non-existent in modern Magic rules; both produce one colorless mana. The change from 'Blighted'
Blightning	DIFFERENT	The scope of the target has changed. TEXT A specifies 'target player', while TEXT B specifies 'target player or planeswalker'. Additionally, the discard target in TEXT B explicitly includes the case '
Blighted Woodland	SAME	The only difference is the mana symbol: TEXT A uses {1} (generic mana) while TEXT B uses {C} (colorless mana). In Magic: The Gathering, the symbol {1} in the context of a mana ability that adds to the
Blightspeaker	SAME	The only difference between the two texts is the inclusion of the word 'and' in TEXT A versus a comma in TEXT B before the 'then shuffle' instruction. In Magic: The Gathering rules, the sequence of 'S
Blightsteel Colossus	SAME	The functional difference between the two texts is purely templating. In TEXT A, 'indestructible' is listed as a separate sentence following the keyword abilities, whereas in TEXT B, it is listed as a
Blightwidow	SAME	Both texts define the card as having the 'Infect' and 'Reach' abilities. Text A lists them as keywords, while Text B provides the full rules text for those same keywords. There is no change in numbers
Blind Obedience	SAME	The only difference between the two texts is the phrasing 'enter the battlefield tapped' (TEXT A) versus 'enter tapped' (TEXT B). As per the instructions, this is a templating change ('comes into play
Blinding Souleater	SAME	Both texts describe the exact same ability: a cost of {W/P} and {T} to tap a target creature. The parenthetical explanation of the {W/P} cost (paying {W} or 2 life) is present in both, just placed in 
Blistering Dieflyn	SAME	The only difference is the explicit inclusion of 'This creature' in TEXT B versus the implicit subject in TEXT A. In Magic: The Gathering rules, an activated ability on a creature card that does not a
Blinkmoth Urn	SAME	The functional difference between 'precombat main phase' and 'first main phase' is non-existent, as they refer to the exact same game step. The change from '{1}' to '{C}' is a terminology update (mana
Blizzard Specter	SAME	The functional mechanics of the card are identical in both texts. Both versions grant Flying and a triggered ability that activates upon dealing combat damage to a player. The choice between forcing a
